Phone timestamp;RR-interval [ms]
2024-09-16T19:20:57.902;384
2024-09-16T19:20:58.286;388
2024-09-16T19:20:58.674;384
2024-09-16T19:20:59.058;388
2024-09-16T19:20:59.446;386
2024-09-16T19:20:59.832;384
2024-09-16T19:21:00.216;387
2024-09-16T19:21:00.603;388
2024-09-16T19:21:00.991;387
2024-09-16T19:21:01.378;390
2024-09-16T19:21:01.768;389
2024-09-16T19:21:02.157;390
2024-09-16T19:21:02.547;391
2024-09-16T19:21:02.938;392
2024-09-16T19:21:03.330;390
2024-09-16T19:21:03.720;390
2024-09-16T19:21:04.110;391
2024-09-16T19:21:04.501;392
2024-09-16T19:21:04.893;390
2024-09-16T19:21:05.283;393
2024-09-16T19:21:05.676;393
2024-09-16T19:21:06.069;389
2024-09-16T19:21:06.458;392
2024-09-16T19:21:06.850;391
2024-09-16T19:21:07.241;389
2024-09-16T19:21:07.630;779
2024-09-16T19:21:08.409;388
2024-09-16T19:21:08.797;391
2024-09-16T19:21:09.188;390
2024-09-16T19:21:09.578;386
2024-09-16T19:21:09.964;389
2024-09-16T19:21:10.353;389
2024-09-16T19:21:10.742;391
2024-09-16T19:21:11.133;394
2024-09-16T19:21:11.527;395
2024-09-16T19:21:11.922;398
2024-09-16T19:21:12.320;399
2024-09-16T19:21:12.719;403
2024-09-16T19:21:13.122;403
2024-09-16T19:21:13.525;405
2024-09-16T19:21:13.930;406
2024-09-16T19:21:14.336;406
2024-09-16T19:21:14.742;407
2024-09-16T19:21:15.149;407
2024-09-16T19:21:15.556;407
2024-09-16T19:21:15.963;405
2024-09-16T19:21:16.368;406
2024-09-16T19:21:16.774;406
2024-09-16T19:21:17.180;406
2024-09-16T19:21:17.586;408
2024-09-16T19:21:17.994;407
2024-09-16T19:21:18.401;408
2024-09-16T19:21:18.809;407
2024-09-16T19:21:19.216;409
2024-09-16T19:21:19.625;410
2024-09-16T19:21:20.035;410
2024-09-16T19:21:20.445;409
2024-09-16T19:21:20.854;410
2024-09-16T19:21:21.264;408
2024-09-16T19:21:21.672;407
2024-09-16T19:21:22.079;406
2024-09-16T19:21:22.485;403
2024-09-16T19:21:22.888;404
2024-09-16T19:21:23.292;401
2024-09-16T19:21:23.693;403
2024-09-16T19:21:24.096;407
2024-09-16T19:21:24.503;412
2024-09-16T19:21:24.915;413
2024-09-16T19:21:25.328;414
2024-09-16T19:21:25.742;414
2024-09-16T19:21:26.156;414
2024-09-16T19:21:26.570;411
2024-09-16T19:21:26.981;412
2024-09-16T19:21:27.393;409
2024-09-16T19:21:27.802;408
2024-09-16T19:21:28.210;408
2024-09-16T19:21:28.618;410
2024-09-16T19:21:29.028;411
2024-09-16T19:21:29.439;413
2024-09-16T19:21:29.852;417
2024-09-16T19:21:30.269;417
2024-09-16T19:21:30.686;419
2024-09-16T19:21:31.105;422
2024-09-16T19:21:31.527;422
2024-09-16T19:21:31.949;425
2024-09-16T19:21:32.374;425
2024-09-16T19:21:32.799;426
2024-09-16T19:21:33.225;427
2024-09-16T19:21:33.652;425
2024-09-16T19:21:34.077;427
2024-09-16T19:21:34.504;425
2024-09-16T19:21:34.929;426
2024-09-16T19:21:35.355;424
2024-09-16T19:21:35.779;424
2024-09-16T19:21:36.203;425
2024-09-16T19:21:36.628;423
2024-09-16T19:21:37.051;424
2024-09-16T19:21:37.475;423
2024-09-16T19:21:37.898;423
2024-09-16T19:21:38.321;425
2024-09-16T19:21:38.746;425
2024-09-16T19:21:39.171;427
2024-09-16T19:21:39.598;430
2024-09-16T19:21:40.028;432
2024-09-16T19:21:40.460;436
2024-09-16T19:21:40.896;437
2024-09-16T19:21:41.333;438
2024-09-16T19:21:41.771;438
2024-09-16T19:21:42.209;438
2024-09-16T19:21:42.647;437
2024-09-16T19:21:43.084;436
2024-09-16T19:21:43.520;433
2024-09-16T19:21:43.953;433
2024-09-16T19:21:44.386;431
2024-09-16T19:21:44.817;431
2024-09-16T19:21:45.248;429
2024-09-16T19:21:45.677;430
2024-09-16T19:21:46.107;428
2024-09-16T19:21:46.535;427
2024-09-16T19:21:46.962;427
2024-09-16T19:21:47.389;427
2024-09-16T19:21:47.816;425
2024-09-16T19:21:48.241;424
2024-09-16T19:21:48.665;424
2024-09-16T19:21:49.089;425
2024-09-16T19:21:49.514;425
2024-09-16T19:21:49.939;427
2024-09-16T19:21:50.366;428
2024-09-16T19:21:50.794;429
2024-09-16T19:21:51.223;429
2024-09-16T19:21:51.652;432
2024-09-16T19:21:52.084;431
2024-09-16T19:21:52.515;431
2024-09-16T19:21:52.946;431
2024-09-16T19:21:53.377;431
2024-09-16T19:21:53.808;432
2024-09-16T19:21:54.240;431
2024-09-16T19:21:54.671;433
2024-09-16T19:21:55.104;433
2024-09-16T19:21:55.537;432
2024-09-16T19:21:55.969;434
2024-09-16T19:21:56.403;434
2024-09-16T19:21:56.837;434
2024-09-16T19:21:57.271;435
2024-09-16T19:21:57.706;434
2024-09-16T19:21:58.140;435
2024-09-16T19:21:58.575;433
2024-09-16T19:21:59.008;435
2024-09-16T19:21:59.443;433
2024-09-16T19:21:59.876;433
2024-09-16T19:22:00.309;432
2024-09-16T19:22:00.741;432
2024-09-16T19:22:01.173;431
2024-09-16T19:22:01.604;429
2024-09-16T19:22:02.033;433
2024-09-16T19:22:02.466;429
2024-09-16T19:22:02.895;432
2024-09-16T19:22:03.327;430
2024-09-16T19:22:03.757;429
2024-09-16T19:22:04.186;432
2024-09-16T19:22:04.618;427
2024-09-16T19:22:05.045;429
2024-09-16T19:22:05.474;430
2024-09-16T19:22:05.904;431
2024-09-16T19:22:06.335;421
2024-09-16T19:22:06.756;418
2024-09-16T19:22:07.174;420
2024-09-16T19:22:07.594;417
2024-09-16T19:22:08.011;411
2024-09-16T19:22:08.422;818
2024-09-16T19:22:09.240;269
2024-09-16T19:22:09.509;535
2024-09-16T19:22:10.044;924
2024-09-16T19:22:10.968;286
2024-09-16T19:22:11.254;718
2024-09-16T19:22:11.972;717
2024-09-16T19:22:12.689;519
2024-09-16T19:22:13.208;380
2024-09-16T19:22:13.588;380
2024-09-16T19:22:13.968;757
2024-09-16T19:22:14.725;372
2024-09-16T19:22:15.097;375
2024-09-16T19:22:15.472;740
2024-09-16T19:22:16.212;367
2024-09-16T19:22:16.579;737
2024-09-16T19:22:17.316;368
2024-09-16T19:22:17.684;361
2024-09-16T19:22:18.045;359
2024-09-16T19:22:18.404;359
2024-09-16T19:22:18.763;267
2024-09-16T19:22:19.030;389
2024-09-16T19:22:19.419;423
2024-09-16T19:22:19.842;1084
2024-09-16T19:22:20.926;356
2024-09-16T19:22:21.282;714
2024-09-16T19:22:21.996;354
2024-09-16T19:22:22.350;647
2024-09-16T19:22:22.997;774
2024-09-16T19:22:23.771;971
2024-09-16T19:22:24.742;313
2024-09-16T19:22:25.055;861
